code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
9310155680509,Oriental noods,Fantastic,"plant-based-foods-and-beverages, plant-based-foods, dried-products, pastas, dried-products-to-be-rehydrated, noodles, instant-noodles",australia,Unknown,"Woolworths, Coles",Unknown,unknown,4.0,Unknown,"noodles: wheat flour, vegetable oil (antioxidant (320) salt flavour sachet: salt, maltodextrin, flavour enhancers (621, 635), sugar, flavour (soy), herbs & spices, soy sauce powder (soy, wheat), colour (150c), anticaking agent (551). vegetable sachet: dehydrated vegetables. contains: wheat, soy. may contain traces of: crustacea, fish, milk, sesame.",0.711,93.1
0048256215106,fanta fruit twist,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8006063900945,Fantasy Dream Crema Liquore Cioccolato,Polini,"beverages, alcoholic-beverages",italy,Unknown,Unknown,Unknown,not-applicable,Unknown,Unknown,Unknown,Unknown,Unknown
8053323642220,Fantasia di verdure,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8052789532373,La frutta fantasia tropicale,"Frosta, La valle degli orti",frozen-foods,italy,Unknown,Unknown,Unknown,c,Unknown,Unknown,Unknown,Unknown,Unknown
8033520544442,Fantasie dell'orto,MaxiDì,Unknown,italy,Unknown,DPiù,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8003828130319,Funghi fantasia,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005100010005,Fantasia di funghi con porcini,"Montalbano, Uliveto del sapore","plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, mushrooms-and-their-products, mushrooms",italy,"composite-material, glass, plastic-tinplate, clear-glass",Unknown,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
0049000547184,Unknown,Fanta,beverages,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.0,0.0
8003100838919,Fantasia La Natura,"Selex, Vale",Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26597539,Fantasia di  datteri,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8002895041405,Fantasi di sapori,Crai,Unknown,italy,Unknown,Crai,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005525009561,Zenzero,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0089087157821,Tropical Fantasy,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,5.0704225352113,21.12676056338
9310155562621,Hokkien thin fresh noodles,Fantastic,"plant-based-foods-and-beverages, plant-based-foods, cereals-and-potatoes, cereals-and-their-products, pastas, noodles",australia,Unknown,Woolworths,Unknown,b,4.0,Unknown,"TIO FORMATION g per package ng Size: 1374 gy en total saturated Carbohydrate sugars Sodium Average quantity Average quantity per serving 1020k per 100g 747KJ 8.90 6.5g 2.1g 1.5g 0.3g 0.2g 33.39 45.6g 0.69 0.8g 160mg 219mg Above figures relate to product when prepared according to directions INGREDIENTS Wheat Flour, Water, Wheat Gluten, Salt, Colours (Carotene, Annatto, Turmeric), Vegetable Oil (Canola). CONTAINS: Wheat, Gluten. Store refrigerated at or Jolow C 03 pm 192 Ma In romat Austr Austits be dispose of Paging thoughtfully 307 BY",Unknown,Unknown
5000112584370,Fanta Exotic,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",italy,Unknown,Unknown,Unknown,e,Unknown,Unknown,Unknown,Unknown,Unknown
8013624009450,Le fantasie canapa lino e chia,Cerreto,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8022798013866,Misto frutta secca ricoperto cioccolato fantasy,Dattilo,"plant-based-foods-and-beverages, plant-based-foods, snacks",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4902102146074,Fanta peach,Fanta,beverages,united-states,Unknown,Unknown,Unknown,c,Unknown,unknown,Unknown,5.8536585365854,24.0
36009053,Fanta,Fanta,beverages,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
59037767,Fantasia,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0651433241715,Fantasy sour belts,Unknown,"snacks, sweet-snacks, confectioneries",united-states,Unknown,Unknown,Unknown,e,Unknown,unknown,Unknown,53.125,343.75
8029678001203,mix fantasy,Terravecchia,"plant-based-foods-and-beverages, plant-based-foods",italy,Unknown,Unknown,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
8000965091213,Pasta all'uovo Fantasie,Consilia,"plant-based-foods-and-beverages, plant-based-foods, cereals-and-potatoes, cereals-and-their-products",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000309433,Fanta,Fanta,beverages,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005525036635,preparato per arrosti e grigliate,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0026169038524,Sweet Sunrise,Body Fantasies,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,Unknown
8008660094003,Sapori di stagione,"Fantasy, Menz & Gasser","plant-based-foods-and-beverages, plant-based-foods, breakfasts",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
9300675057974,Fanta orange,Fanta,beverages,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Stare in a cool place out of direct sunlight. Colour variatio may occur as natural colour is used in this project For,7.2,30.4
8006210920086,Frollini Fantasia,Baroni,"snacks, sweet-snacks, biscuits-and-cakes, biscuits",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
8033776534785,Fantasia di cereali,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8006853002101,Fanta,Unknown,beverages,italy,Unknown,Unknown,Unknown,e,Unknown,Unknown,Unknown,Unknown,Unknown
8003100001719,Fantasia di semi biologici,Selex,"plant-based-foods-and-beverages, plant-based-foods, seeds",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005525036345,Chiodi Di Garofano,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8008660094010,Sapori di Stagione,"Fantasy, Menz & Gasser","plant-based-foods-and-beverages, plant-based-foods, breakfasts",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
0855675008291,Le Fantastique Belgian Waffle Mix,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,13.0,400.0
8019514070593,Fantasia di verdure,Bennet,plant-based-foods-and-beverages,italy,Unknown,Bennet,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
5449000309426,Fanta Strawberry & Kiwi,Fanta,"beverages, carbonated-drinks, sodas",united-kingdom,pet-bottle,Unknown,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
8011407009840,Gli snack fantasie miste integrali,Ciro Amodio,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8033162031164,Fantasia di olive,Bella Contadina,"plant-based-foods-and-beverages, plant-based-foods",italy,Unknown,Unknown,Unknown,c,Unknown,Unknown,Unknown,Unknown,Unknown
8005525037458,Pepe nero,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8008429560428,fantasie di Pasqua,Unknown,"snacks, sweet-snacks, confectioneries",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8020323107677,Fantasia di funghi porcini,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8442862021687,Fanta Zero Zahăr Portocale 2L,Coca Cola,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas",romania,ro:sticlă,Carrefour,România,b,Unknown,not-applicable,"Apă, suc de portocale din concentral Bautură răcoritoare carbogazoasă cu suc de portocals 21e r colorant caroteni. A se consuma de preferință înainte de Ase påstra la loc răcoros, ferit de soare. Ambalaj de unică fole © 2020 The Coca-Cola Company ARATIE NUTRITIONALĂ 100 ml1 250 ml (%*) Tc: 9KJ/ 23 k.J/ 2kcal 5 kcal (0% 0g rasi S.C. COCA-COLA HBC ROMANIA Sos. Bucuresti Nor Og (0%) 0g (0%) 0,3g 0,8 g (0%) rruri: 0.3g 0,8 g (1%) 0g Og (0%) 0g Og (0%) Consumul de referintă al unui lt obisnuit (8400 kJ 2000 kcal). 11-8x 250ml 5 449000 021687 - 33",0.3,2.0
0049000052176,Orange zero,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.0,0.0
8001420010008,Chicchirichì di Fantasia,Gallo,"plant-based-foods-and-beverages, plant-based-foods, cereals-and-potatoes, seeds, cereals-and-their-products, cereal-grains, rices",italy,Unknown,Unknown,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
0089087157593,tropical fantasy,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,9.5833333333333,37.5
8001440119125,Fantasia verde,"Conserve Italia, Valfrutta",plant-based-foods-and-beverages,italy,Unknown,Unknown,Unknown,a,Unknown,Unknown,Unknown,Unknown,Unknown
5000112552119,Fanta orange,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",united-kingdom,Unknown,Unknown,Unknown,d,4.0,Unknown,"carbonated water, sugar, orange juice from concentrate 8.74), citrus fruit from concentrate (1.3%), acids (citric acid, malic acid). vegetable extracts (carrot, pumpkin). ation typical values sweeteners (acesulfame k 100ml 330ml (2) sucralose). preservative (potassium 81kj/ 267kj/ sorbate), acidity regulator (sodium",Unknown,Unknown
0051933229457,Butterly Fantastic Original Butter,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.0,428.57142857143
0049000545500,Pineapple Fanta,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,13.521126760563,50.704225352113
40203102,Fanta What the Fanta Zero Zahăr Ananas și Hibiscus,Coca Cola,"beverages, artificially-sweetened-beverages",romania,plastic,Unknown,Unknown,c,4.0,unknown,"Apă, suc de lămãie din malic, acid citric, îndulcitori: ciclamat de sodiu, din ce acesulfam-K, sucraloză, arome naturale, concentrate saturat Glucine din fructe și legume (cartofi dulci, morcovi, cireşel, din cae a conservant sorbat de potasiu. A se consuma de Protaine: preferintă inainte de: vezi ambalaj (primul rànd. Sare pe",0.1,1.0
9310155008891,Americana style Marinade for spicy buffalo wings,Fantastic,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,1.9,11.7
0089087024536,Tropical fantasy,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,100.0,400.0
8006460021281,Fantasie di sgombro con olive e fagiolini,Delicius,"seafood, fishes-and-their-products, fish-preparations",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
5949087500575,la fantana,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,Unknown
8002590066482,Fantasie,Sapori,"snacks, sweet-snacks, biscuits-and-cakes, confectioneries, pastries",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
8005525036116,Origano,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005190408409,Colomba fantasia del sud,Maina,"snacks, sweet-snacks, sweet-pastries-and-pies, viennoiseries, brioches, colomba",italy,Unknown,Unknown,Unknown,e,Unknown,Unknown,Unknown,Unknown,Unknown
5449000309563,Guess the flavour,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675089715,Fanta orange no sugar,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.0,0.88
0049000041217,Fanta zero orange,Fanta,"beverages, carbonated-drinks, sodas",united-states,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"carbonated water, less than 2% of citric acid, natural flavors, aspartame, potassium benzoate, modified food starch, acacia gum, potassium citrate, sucralose, sodium phosphate, sodium citrate, acesulfame potassium, glycerol ester of rosin, yellow 6, sodium benzoate, yellow 5, red 40",Unknown,Unknown
5000112658071,Fanta,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",united-kingdom,Unknown,Unknown,Unknown,c,Unknown,Unknown,Unknown,Unknown,Unknown
8005525036505,Peperoncino,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005525009554,Curcuma,Fantasie Aromatiche,"plant-based-foods-and-beverages, plant-based-foods, condiments, spices, turmeric, turmeric-powder",italy,Unknown,Unknown,Unknown,not-applicable,Unknown,Unknown,Unknown,Unknown,Unknown
0049000546668,Fanta Pinapple 12 oz.,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,14.109762191716,52.911608218936
8019514074744,Insalata di riso fantasia,Bennet,Unknown,italy,Unknown,Bennet,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000284228,Fanta,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8024749001274,Fantasia di verdure bio,Il Nutrimento,"plant-based-foods-and-beverages, plant-based-foods",italy,Unknown,Unknown,Unknown,e,Unknown,Unknown,Unknown,Unknown,Unknown
0049000075472,Orange soda,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,21.875,83.333333333333
0049000547030,Fanta,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,27.5,100.0
9310645347608,fantasy sprinkles,Coles,Unknown,australia,Unknown,Coles,Unknown,unknown,Unknown,unknown,Unknown,2.5,16.689193965517
0049000545517,Strawberry Fanta,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,12.398557258792,45.085662759243
9310974005446,Fantasy belts,Fini,Unknown,australia,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"16 mg 200 mg sodium fruit flavoured candy. ingredients listing: glucose and fructose syrup, sugar, wheat flour (gluten), starch (corn), vegetable fat (palm), acidity regulators (296, 270, 325, 330, 331), salt, emulsifier (471), flavours, humectant (422), concentrates (radish, apple, blackcurrant), colours (e100, e133). allergen contain wheat, gluten. store in a cool and dry place may contain traces of soy, mustard conr 5 e e",54.0,345.36328866450003
9300675092029,Raspberry fanta,Unknown,"beverages, carbonated-drinks, sodas",australia,Unknown,"Coles,Woolworths,Drakes,IGA",Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000308122,What the Fanta,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0853718007911,Cranberry fantasy,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,66.666666666667,400.0
9771129923747,fantasia cucina,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112552133,Fanta twiat,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8004263682005,Insalata di riso fantasia,Pam & Panorama,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000285799,Fanta raspberry,Fanta,Unknown,united-kingdom,ldpe-bag,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9310155001663,Delites,Fantastic,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,6.8,382.4
8019730095974,Fantasia di verdure,MD,Unknown,italy,Unknown,MD,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8033866610665,fantasia di gamberi vongole e zucchine,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8052789530577,La fantasia di funghi porcini,"Frosta, La valle degli orti","plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, frozen-foods, frozen-plant-based-foods, mushrooms-and-their-products, mushrooms, frozen-mushrooms",italy,"envelope, it:c-pap-81",Coop,Italia,a,1.0,Unknown,"Prataiolo coltivato (Agaricus bisporus) 45%, Gelone (Pleurotus ostreatus), Boleto giallo (Suillus luteus), Boleto balo (Xerocomus badius), Porcino (Boletus edulis) 5%",Unknown,Unknown
5000112650723,Fanta Orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8015167005258,Gusto e fantasia,Gusto e fantasia,"desserts, frozen-foods, frozen-desserts, ice-creams-and-sorbets, ice-creams, ice-cream-cones",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000308146,Fanta Cherry,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5057621216599,Fantasy colouring book,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,B FANTASY Anti-stress colouring book Rejuvenate & Happy Colouring Travel Colouring Book TRY ME! We'll refund or replace if you are not happy with our quality. 321659 This does not affect your statutory rights ¡PRUÉBEME! Si no le satisface la calidad de nuestro producto se lo cambiamos o le devolvemos el rostringe,Unknown,Unknown
8001246209952,Fantasia di pasta,Fratelli Tempestini,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8005525037366,Chiodi di garofano,Fantasie Aromatiche,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9310155612173,The big cheese,Fantastic Snacks,Unknown,australia,Unknown,Woolworths,Unknown,unknown,4.0,Unknown,"pasta (81%) (durum wheat semolina (gluten)), beverage whitener (milk rotein), modified starch (1422), milk powder, cheese powders (4%) (milk, soy, colour (paprika soresins), flavour), salt, maltodextrin, stabiliser, (508) sugan. buttermilk powder (milk). flavour (mike), aydrolysed vegetable protex (soy), emulsifier (322, (soy)). vegetable oil antioxidant (3201) colour annatto extracts). contains wheat, gluten, milk, soy, 'sulphites. may contain traces of: peanut sesame, egg, fish, crustace",Unknown,Unknown
0049000069211,Strawberry Fanta,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,12.6,46.0
8006476110047,Fantasy,Gelati Royal,"desserts, frozen-foods, frozen-desserts, ice-creams-and-sorbets, ice-creams",italy,Unknown,Unknown,Unknown,d,Unknown,Unknown,Unknown,Unknown,Unknown
0049000033298,Fanta,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,11.816578483245,44.091710758377
5449000265203,Unknown,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,Unknown
8015167005159,Gusto e Fantasia - ghiaccioli,Gusto e fantasia,"desserts, frozen-foods, frozen-desserts",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8013027004229,Fantasia di funghi con porcini secchi,Unknown,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, mushrooms-and-their-products, mushrooms",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4902102035415,Orange soft drink,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,26.0,110.0
0027000002124,Snack pack fanta grape,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,Unknown
